,time_interval,max_deltas,min_deltas,ratio_of_deltas_A,ratio_of_deltas_B,ratio_of_deltas_C,ratio_of_deltas_D,ratio_of_deltas_E,max_time_interval,min_time_interval,interval_length
25,"[0.006583, 0.000114, 0.00017, 0.0009490000000000001]","[0.006583, 0.0009490000000000001, 0.00017, 0.000114]","[0.000114, 0.00017, 0.0009490000000000001, 0.006583]",618.3335909723296,618.3335909723296,618.3335909723296,618.3335909723296,0.0,0.006583,0.000114,0.006469
26,"[0.000114, 0.00017, 0.0009490000000000001, -0.0016200000000000001]","[0.0009490000000000001, 0.00017, 0.000114, -0.0016200000000000001]","[-0.0016200000000000001, 0.000114, 0.00017, 0.0009490000000000001]",1557.026080186843,1557.026080186843,1557.026080186843,1557.026080186843,0.0,0.0009490000000000001,-0.0016200000000000001,0.002569
27,"[0.00017, 0.0009490000000000001, -0.0016200000000000001, 0.048761000000000006]","[0.048761000000000006, 0.0009490000000000001, 0.00017, -0.0016200000000000001]","[-0.0016200000000000001, 0.00017, 0.0009490000000000001, 0.048761000000000006]",79.39501002362,79.39501002362,79.39501002362,79.39501002362,0.0,0.048761000000000006,-0.0016200000000000001,0.05038100000000001
28,"[0.0009490000000000001, -0.0016200000000000001, 0.048761000000000006, -0.015591]","[0.048761000000000006, 0.0009490000000000001, -0.0016200000000000001, -0.015591]","[-0.015591, -0.0016200000000000001, 0.0009490000000000001, 0.048761000000000006]",62.15813028344107,62.15813028344107,62.15813028344107,62.15813028344107,0.0,0.048761000000000006,-0.015591,0.064352
29,"[-0.0016200000000000001, 0.048761000000000006, -0.015591, 0.075643]","[0.075643, 0.048761000000000006, -0.0016200000000000001, -0.015591]","[-0.015591, -0.0016200000000000001, 0.048761000000000006, 0.075643]",43.8433040313918,43.8433040313918,43.8433040313918,43.8433040313918,0.0,0.075643,-0.015591,0.09123400000000001
30,"[0.048761000000000006, -0.015591, 0.075643, 0.08646100000000001]","[0.08646100000000001, 0.075643, 0.048761000000000006, -0.015591]","[-0.015591, 0.048761000000000006, 0.075643, 0.08646100000000001]",39.195704150825065,39.195704150825065,39.195704150825065,39.195704150825065,0.0,0.08646100000000001,-0.015591,0.102052
31,"[-0.015591, 0.075643, 0.08646100000000001, -0.015972]","[0.08646100000000001, 0.075643, -0.015591, -0.015972]","[-0.015972, -0.015591, 0.075643, 0.08646100000000001]",39.04991555455761,39.04991555455761,39.04991555455761,39.04991555455761,0.0,0.08646100000000001,-0.015972,0.10243300000000001
32,"[0.075643, 0.08646100000000001, -0.015972, -0.002298]","[0.08646100000000001, 0.075643, -0.002298, -0.015972]","[-0.015972, -0.002298, 0.075643, 0.08646100000000001]",39.04991555455761,39.04991555455761,39.04991555455761,39.04991555455761,0.0,0.08646100000000001,-0.015972,0.10243300000000001
33,"[0.08646100000000001, -0.015972, -0.002298, 0.002328]","[0.08646100000000001, 0.002328, -0.002298, -0.015972]","[-0.015972, -0.002298, 0.002328, 0.08646100000000001]",39.04991555455761,39.04991555455761,39.04991555455761,39.04991555455761,0.0,0.08646100000000001,-0.015972,0.10243300000000001
34,"[-0.015972, -0.002298, 0.002328, 0.018327]","[0.018327, 0.002328, -0.002298, -0.015972]","[-0.015972, -0.002298, 0.002328, 0.018327]",116.62147584477682,116.62147584477682,116.62147584477682,116.62147584477682,0.0,0.018327,-0.015972,0.034298999999999996
35,"[-0.002298, 0.002328, 0.018327, 0.026119000000000003]","[0.026119000000000003, 0.018327, 0.002328, -0.002298]","[-0.002298, 0.002328, 0.018327, 0.026119000000000003]",140.7608121898863,140.7608121898863,140.7608121898863,140.7608121898863,0.0,0.026119000000000003,-0.002298,0.028417000000000005
36,"[0.002328, 0.018327, 0.026119000000000003, 0.00026700000000000004]","[0.026119000000000003, 0.018327, 0.002328, 0.00026700000000000004]","[0.00026700000000000004, 0.002328, 0.018327, 0.026119000000000003]",154.72690700912887,154.72690700912887,154.72690700912887,154.72690700912887,0.0,0.026119000000000003,0.00026700000000000004,0.025852000000000003
37,"[0.018327, 0.026119000000000003, 0.00026700000000000004, 0.003748]","[0.026119000000000003, 0.018327, 0.003748, 0.00026700000000000004]","[0.00026700000000000004, 0.003748, 0.018327, 0.026119000000000003]",154.72690700912887,154.72690700912887,154.72690700912887,154.72690700912887,0.0,0.026119000000000003,0.00026700000000000004,0.025852000000000003
38,"[0.026119000000000003, 0.00026700000000000004, 0.003748, 0.0014620000000000002]","[0.026119000000000003, 0.003748, 0.0014620000000000002, 0.00026700000000000004]","[0.00026700000000000004, 0.0014620000000000002, 0.003748, 0.026119000000000003]",154.72690700912887,154.72690700912887,154.72690700912887,154.72690700912887,0.0,0.026119000000000003,0.00026700000000000004,0.025852000000000003
39,"[0.00026700000000000004, 0.003748, 0.0014620000000000002, -0.0013050000000000002]","[0.003748, 0.0014620000000000002, 0.00026700000000000004, -0.0013050000000000002]","[-0.0013050000000000002, 0.00026700000000000004, 0.0014620000000000002, 0.003748]",791.6089451810806,791.6089451810806,791.6089451810806,791.6089451810806,0.0,0.003748,-0.0013050000000000002,0.005053
40,"[0.003748, 0.0014620000000000002, -0.0013050000000000002, 0.019616]","[0.019616, 0.003748, 0.0014620000000000002, -0.0013050000000000002]","[-0.0013050000000000002, 0.0014620000000000002, 0.003748, 0.019616]",191.19544954830073,191.19544954830073,191.19544954830073,191.19544954830073,0.0,0.019616,-0.0013050000000000002,0.020921000000000002
41,"[0.0014620000000000002, -0.0013050000000000002, 0.019616, 0.013685000000000001]","[0.019616, 0.013685000000000001, 0.0014620000000000002, -0.0013050000000000002]","[-0.0013050000000000002, 0.0014620000000000002, 0.013685000000000001, 0.019616]",191.19544954830073,191.19544954830073,191.19544954830073,191.19544954830073,0.0,0.019616,-0.0013050000000000002,0.020921000000000002
42,"[-0.0013050000000000002, 0.019616, 0.013685000000000001, 0.006614]","[0.019616, 0.013685000000000001, 0.006614, -0.0013050000000000002]","[-0.0013050000000000002, 0.006614, 0.013685000000000001, 0.019616]",191.19544954830073,191.19544954830073,191.19544954830073,191.19544954830073,0.0,0.019616,-0.0013050000000000002,0.020921000000000002
43,"[0.019616, 0.013685000000000001, 0.006614, 0.00024400000000000002]","[0.019616, 0.013685000000000001, 0.006614, 0.00024400000000000002]","[0.00024400000000000002, 0.006614, 0.013685000000000001, 0.019616]",206.48358455502787,206.48358455502787,206.48358455502787,206.48358455502787,0.0,0.019616,0.00024400000000000002,0.019372
44,"[0.013685000000000001, 0.006614, 0.00024400000000000002, 0.0013930000000000001]","[0.013685000000000001, 0.006614, 0.0013930000000000001, 0.00024400000000000002]","[0.00024400000000000002, 0.0013930000000000001, 0.006614, 0.013685000000000001]",297.59690499218806,297.59690499218806,297.59690499218806,297.59690499218806,0.0,0.013685000000000001,0.00024400000000000002,0.013441000000000002
45,"[0.006614, 0.00024400000000000002, 0.0013930000000000001, 0.004468000000000001]","[0.006614, 0.004468000000000001, 0.0013930000000000001, 0.00024400000000000002]","[0.00024400000000000002, 0.0013930000000000001, 0.004468000000000001, 0.006614]",627.9434850863422,627.9434850863422,627.9434850863422,627.9434850863422,0.0,0.006614,0.00024400000000000002,0.00637
46,"[0.00024400000000000002, 0.0013930000000000001, 0.004468000000000001, 0.011418000000000001]","[0.011418000000000001, 0.004468000000000001, 0.0013930000000000001, 0.00024400000000000002]","[0.00024400000000000002, 0.0013930000000000001, 0.004468000000000001, 0.011418000000000001]",357.97386790764267,357.97386790764267,357.97386790764267,357.97386790764267,0.0,0.011418000000000001,0.00024400000000000002,0.011174000000000002
47,"[0.0013930000000000001, 0.004468000000000001, 0.011418000000000001, 0.011686]","[0.011686, 0.011418000000000001, 0.004468000000000001, 0.0013930000000000001]","[0.0013930000000000001, 0.004468000000000001, 0.011418000000000001, 0.011686]",388.6136209074128,388.6136209074128,388.6136209074128,388.6136209074128,0.0,0.011686,0.0013930000000000001,0.010293
48,"[0.004468000000000001, 0.011418000000000001, 0.011686, 0.033067]","[0.033067, 0.011686, 0.011418000000000001, 0.004468000000000001]","[0.004468000000000001, 0.011418000000000001, 0.011686, 0.033067]",139.8650302458128,139.8650302458128,139.8650302458128,139.8650302458128,0.0,0.033067,0.004468000000000001,0.028599
49,"[0.011418000000000001, 0.011686, 0.033067, -0.002958]","[0.033067, 0.011686, 0.011418000000000001, -0.002958]","[-0.002958, 0.011418000000000001, 0.011686, 0.033067]",111.03400416377515,111.03400416377515,111.03400416377515,111.03400416377515,0.0,0.033067,-0.002958,0.036025
50,"[0.011686, 0.033067, -0.002958, 0.8958]","[0.8958, 0.033067, 0.011686, -0.002958]","[-0.002958, 0.011686, 0.033067, 0.8958]",4.450586253474238,4.450586253474238,4.450586253474238,4.450586253474238,0.0,0.8958,-0.002958,0.8987580000000001
51,"[0.033067, -0.002958, 0.8958, 0.013468]","[0.8958, 0.033067, 0.013468, -0.002958]","[-0.002958, 0.013468, 0.033067, 0.8958]",4.450586253474238,4.450586253474238,4.450586253474238,4.450586253474238,0.0,0.8958,-0.002958,0.8987580000000001
52,"[-0.002958, 0.8958, 0.013468, 0.013612]","[0.8958, 0.013612, 0.013468, -0.002958]","[-0.002958, 0.013468, 0.013612, 0.8958]",4.450586253474238,4.450586253474238,4.450586253474238,4.450586253474238,0.0,0.8958,-0.002958,0.8987580000000001
53,"[0.8958, 0.013468, 0.013612, 0.012441]","[0.8958, 0.013612, 0.013468, 0.012441]","[0.012441, 0.013468, 0.013612, 0.8958]",4.528170313541833,4.528170313541833,4.528170313541833,4.528170313541833,0.0,0.8958,0.012441,0.883359
54,"[0.013468, 0.013612, 0.012441, 0.993102]","[0.993102, 0.013612, 0.013468, 0.012441]","[0.012441, 0.013468, 0.013612, 0.993102]",4.078881489118054,4.078881489118054,4.078881489118054,4.078881489118054,0.0,0.993102,0.012441,0.980661
55,"[0.013612, 0.012441, 0.993102, 0.015235]","[0.993102, 0.015235, 0.013612, 0.012441]","[0.012441, 0.013612, 0.015235, 0.993102]",4.078881489118054,4.078881489118054,4.078881489118054,4.078881489118054,0.0,0.993102,0.012441,0.980661
56,"[0.012441, 0.993102, 0.015235, 0.012888]","[0.993102, 0.015235, 0.012888, 0.012441]","[0.012441, 0.012888, 0.015235, 0.993102]",4.078881489118054,4.078881489118054,4.078881489118054,4.078881489118054,0.0,0.993102,0.012441,0.980661
57,"[0.993102, 0.015235, 0.012888, 0.012287000000000001]","[0.993102, 0.015235, 0.012888, 0.012287000000000001]","[0.012287000000000001, 0.012888, 0.015235, 0.993102]",4.0782410546331365,4.0782410546331365,4.0782410546331365,4.0782410546331365,0.0,0.993102,0.012287000000000001,0.980815
58,"[0.015235, 0.012888, 0.012287000000000001, 1.7036470000000001]","[1.7036470000000001, 0.015235, 0.012888, 0.012287000000000001]","[0.012287000000000001, 0.012888, 0.015235, 1.7036470000000001]",1.7737205562387661,2.3649607416516885,2.3649607416516885,2.3649607416516885,0.0,1.7036470000000001,0.012287000000000001,1.6913600000000002
59,"[0.012888, 0.012287000000000001, 1.7036470000000001, 1.9792120000000002]","[1.9792120000000002, 1.7036470000000001, 0.012888, 0.012287000000000001]","[0.012287000000000001, 0.012888, 1.7036470000000001, 1.9792120000000002]",1.0168155877829606,2.033631175565921,2.033631175565921,2.033631175565921,0.0,1.9792120000000002,0.012287000000000001,1.9669250000000003
60,"[0.012287000000000001, 1.7036470000000001, 1.9792120000000002, 1.0168970000000002]","[1.9792120000000002, 1.7036470000000001, 1.0168970000000002, 0.012287000000000001]","[0.012287000000000001, 1.0168970000000002, 1.7036470000000001, 1.9792120000000002]",0.5084077938914803,2.033631175565921,2.033631175565921,2.033631175565921,0.0,1.9792120000000002,0.012287000000000001,1.9669250000000003
61,"[1.7036470000000001, 1.9792120000000002, 1.0168970000000002, 0.0018460000000000002]","[1.9792120000000002, 1.7036470000000001, 1.0168970000000002, 0.0018460000000000002]","[0.0018460000000000002, 1.0168970000000002, 1.7036470000000001, 1.9792120000000002]",0.5057232702494125,2.02289308099765,2.02289308099765,2.02289308099765,0.0,1.9792120000000002,0.0018460000000000002,1.9773660000000002
62,"[1.9792120000000002, 1.0168970000000002, 0.0018460000000000002, 0.136376]","[1.9792120000000002, 1.0168970000000002, 0.136376, 0.0018460000000000002]","[0.0018460000000000002, 0.136376, 1.0168970000000002, 1.9792120000000002]",1.011446540498825,2.02289308099765,2.02289308099765,2.02289308099765,0.0,1.9792120000000002,0.0018460000000000002,1.9773660000000002
63,"[1.0168970000000002, 0.0018460000000000002, 0.136376, 0.15401600000000001]","[1.0168970000000002, 0.15401600000000001, 0.136376, 0.0018460000000000002]","[0.0018460000000000002, 0.136376, 0.15401600000000001, 1.0168970000000002]",2.955516520844765,3.940688694459687,3.940688694459687,3.940688694459687,0.0,1.0168970000000002,0.0018460000000000002,1.0150510000000001
64,"[0.0018460000000000002, 0.136376, 0.15401600000000001, -0.029237000000000003]","[0.15401600000000001, 0.136376, 0.0018460000000000002, -0.029237000000000003]","[-0.029237000000000003, 0.0018460000000000002, 0.136376, 0.15401600000000001]",21.827746339759784,21.827746339759784,21.827746339759784,21.827746339759784,0.0,0.15401600000000001,-0.029237000000000003,0.18325300000000003
65,"[0.136376, 0.15401600000000001, -0.029237000000000003, 0.16878400000000002]","[0.16878400000000002, 0.15401600000000001, 0.136376, -0.029237000000000003]","[-0.029237000000000003, 0.136376, 0.15401600000000001, 0.16878400000000002]",20.199877790739365,20.199877790739365,20.199877790739365,20.199877790739365,0.0,0.16878400000000002,-0.029237000000000003,0.19802100000000003
66,"[0.15401600000000001, -0.029237000000000003, 0.16878400000000002, 0.018429]","[0.16878400000000002, 0.15401600000000001, 0.018429, -0.029237000000000003]","[-0.029237000000000003, 0.018429, 0.15401600000000001, 0.16878400000000002]",20.199877790739365,20.199877790739365,20.199877790739365,20.199877790739365,0.0,0.16878400000000002,-0.029237000000000003,0.19802100000000003
67,"[-0.029237000000000003, 0.16878400000000002, 0.018429, 0.43408800000000003]","[0.43408800000000003, 0.16878400000000002, 0.018429, -0.029237000000000003]","[-0.029237000000000003, 0.018429, 0.16878400000000002, 0.43408800000000003]",8.633248799438839,8.633248799438839,8.633248799438839,8.633248799438839,0.0,0.43408800000000003,-0.029237000000000003,0.46332500000000004
68,"[0.16878400000000002, 0.018429, 0.43408800000000003, 0.066543]","[0.43408800000000003, 0.16878400000000002, 0.066543, 0.018429]","[0.018429, 0.066543, 0.16878400000000002, 0.43408800000000003]",9.623272923237558,9.623272923237558,9.623272923237558,9.623272923237558,0.0,0.43408800000000003,0.018429,0.415659
69,"[0.018429, 0.43408800000000003, 0.066543, 0.008863000000000001]","[0.43408800000000003, 0.066543, 0.018429, 0.008863000000000001]","[0.008863000000000001, 0.018429, 0.066543, 0.43408800000000003]",9.40678464342407,9.40678464342407,9.40678464342407,9.40678464342407,0.0,0.43408800000000003,0.008863000000000001,0.425225
70,"[0.43408800000000003, 0.066543, 0.008863000000000001, -0.0008100000000000001]","[0.43408800000000003, 0.066543, 0.008863000000000001, -0.0008100000000000001]","[-0.0008100000000000001, 0.008863000000000001, 0.066543, 0.43408800000000003]",9.197558967849933,9.197558967849933,9.197558967849933,9.197558967849933,0.0,0.43408800000000003,-0.0008100000000000001,0.434898
71,"[0.066543, 0.008863000000000001, -0.0008100000000000001, 0.402341]","[0.402341, 0.066543, 0.008863000000000001, -0.0008100000000000001]","[-0.0008100000000000001, 0.008863000000000001, 0.066543, 0.402341]",9.921840699886644,9.921840699886644,9.921840699886644,9.921840699886644,0.0,0.402341,-0.0008100000000000001,0.403151
72,"[0.008863000000000001, -0.0008100000000000001, 0.402341, -0.004541]","[0.402341, 0.008863000000000001, -0.0008100000000000001, -0.004541]","[-0.004541, -0.0008100000000000001, 0.008863000000000001, 0.402341]",9.830860052791717,9.830860052791717,9.830860052791717,9.830860052791717,0.0,0.402341,-0.004541,0.406882
73,"[-0.0008100000000000001, 0.402341, -0.004541, 0.029491000000000003]","[0.402341, 0.029491000000000003, -0.0008100000000000001, -0.004541]","[-0.004541, -0.0008100000000000001, 0.029491000000000003, 0.402341]",9.830860052791717,9.830860052791717,9.830860052791717,9.830860052791717,0.0,0.402341,-0.004541,0.406882
74,"[0.402341, -0.004541, 0.029491000000000003, 0.016912]","[0.402341, 0.029491000000000003, 0.016912, -0.004541]","[-0.004541, 0.016912, 0.029491000000000003, 0.402341]",9.830860052791717,9.830860052791717,9.830860052791717,9.830860052791717,0.0,0.402341,-0.004541,0.406882
75,"[-0.004541, 0.029491000000000003, 0.016912, 0.050098000000000004]","[0.050098000000000004, 0.029491000000000003, 0.016912, -0.004541]","[-0.004541, 0.016912, 0.029491000000000003, 0.050098000000000004]",73.20778198722523,73.20778198722523,73.20778198722523,73.20778198722523,0.0,0.050098000000000004,-0.004541,0.05463900000000001
76,"[0.029491000000000003, 0.016912, 0.050098000000000004, 0.011422]","[0.050098000000000004, 0.029491000000000003, 0.016912, 0.011422]","[0.011422, 0.016912, 0.029491000000000003, 0.050098000000000004]",103.42331161443789,103.42331161443789,103.42331161443789,103.42331161443789,0.0,0.050098000000000004,0.011422,0.038676
77,"[0.016912, 0.050098000000000004, 0.011422, 0.01599]","[0.050098000000000004, 0.016912, 0.01599, 0.011422]","[0.011422, 0.01599, 0.016912, 0.050098000000000004]",103.42331161443789,103.42331161443789,103.42331161443789,103.42331161443789,0.0,0.050098000000000004,0.011422,0.038676
78,"[0.050098000000000004, 0.011422, 0.01599, 0.012458]","[0.050098000000000004, 0.01599, 0.012458, 0.011422]","[0.011422, 0.012458, 0.01599, 0.050098000000000004]",103.42331161443789,103.42331161443789,103.42331161443789,103.42331161443789,0.0,0.050098000000000004,0.011422,0.038676
79,"[0.011422, 0.01599, 0.012458, 0.057741]","[0.057741, 0.01599, 0.012458, 0.011422]","[0.011422, 0.012458, 0.01599, 0.057741]",86.35765020833783,86.35765020833783,86.35765020833783,86.35765020833783,0.0,0.057741,0.011422,0.046319
80,"[0.01599, 0.012458, 0.057741, 0.9418770000000001]","[0.9418770000000001, 0.057741, 0.01599, 0.012458]","[0.012458, 0.01599, 0.057741, 0.9418770000000001]",4.303763964369137,4.303763964369137,4.303763964369137,4.303763964369137,0.0,0.9418770000000001,0.012458,0.9294190000000001
81,"[0.012458, 0.057741, 0.9418770000000001, 0.02305]","[0.9418770000000001, 0.057741, 0.02305, 0.012458]","[0.012458, 0.02305, 0.057741, 0.9418770000000001]",4.303763964369137,4.303763964369137,4.303763964369137,4.303763964369137,0.0,0.9418770000000001,0.012458,0.9294190000000001
82,"[0.057741, 0.9418770000000001, 0.02305, 0.014959]","[0.9418770000000001, 0.057741, 0.02305, 0.014959]","[0.014959, 0.02305, 0.057741, 0.9418770000000001]",4.315376333181575,4.315376333181575,4.315376333181575,4.315376333181575,0.0,0.9418770000000001,0.014959,0.9269180000000001
83,"[0.9418770000000001, 0.02305, 0.014959, 0.013107]","[0.9418770000000001, 0.02305, 0.014959, 0.013107]","[0.013107, 0.014959, 0.02305, 0.9418770000000001]",4.306771321209772,4.306771321209772,4.306771321209772,4.306771321209772,0.0,0.9418770000000001,0.013107,0.9287700000000001
84,"[0.02305, 0.014959, 0.013107, 0.5435380000000001]","[0.5435380000000001, 0.02305, 0.014959, 0.013107]","[0.013107, 0.014959, 0.02305, 0.5435380000000001]",7.5410373828075645,7.5410373828075645,7.5410373828075645,7.5410373828075645,0.0,0.5435380000000001,0.013107,0.5304310000000001
85,"[0.014959, 0.013107, 0.5435380000000001, 0.00436]","[0.5435380000000001, 0.014959, 0.013107, 0.00436]","[0.00436, 0.013107, 0.014959, 0.5435380000000001]",7.418700317891308,7.418700317891308,7.418700317891308,7.418700317891308,0.0,0.5435380000000001,0.00436,0.539178
86,"[0.013107, 0.5435380000000001, 0.00436, 1.872602]","[1.872602, 0.5435380000000001, 0.013107, 0.00436]","[0.00436, 0.013107, 0.5435380000000001, 1.872602]",1.6057876870341208,2.1410502493788277,2.1410502493788277,2.1410502493788277,0.0,1.872602,0.00436,1.8682420000000002
87,"[0.5435380000000001, 0.00436, 1.872602, 0.048247000000000005]","[1.872602, 0.5435380000000001, 0.048247000000000005, 0.00436]","[0.00436, 0.048247000000000005, 0.5435380000000001, 1.872602]",1.6057876870341208,2.1410502493788277,2.1410502493788277,2.1410502493788277,0.0,1.872602,0.00436,1.8682420000000002
88,"[0.00436, 1.872602, 0.048247000000000005, 0.107411]","[1.872602, 0.107411, 0.048247000000000005, 0.00436]","[0.00436, 0.048247000000000005, 0.107411, 1.872602]",1.6057876870341208,2.1410502493788277,2.1410502493788277,2.1410502493788277,0.0,1.872602,0.00436,1.8682420000000002
89,"[1.872602, 0.048247000000000005, 0.107411, 0.119052]","[1.872602, 0.119052, 0.107411, 0.048247000000000005]","[0.048247000000000005, 0.107411, 0.119052, 1.872602]",1.6444167938805767,2.1925557251741026,2.1925557251741026,2.1925557251741026,0.0,1.872602,0.048247000000000005,1.8243550000000002
90,"[0.048247000000000005, 0.107411, 0.119052, 0.5329]","[0.5329, 0.119052, 0.107411, 0.048247000000000005]","[0.048247000000000005, 0.107411, 0.119052, 0.5329]",8.253327638537261,8.253327638537261,8.253327638537261,8.253327638537261,0.0,0.5329,0.048247000000000005,0.48465300000000006
91,"[0.107411, 0.119052, 0.5329, 0.6106710000000001]","[0.6106710000000001, 0.5329, 0.119052, 0.107411]","[0.107411, 0.119052, 0.5329, 0.6106710000000001]",7.948177880220959,7.948177880220959,7.948177880220959,7.948177880220959,0.0,0.6106710000000001,0.107411,0.50326
92,"[0.119052, 0.5329, 0.6106710000000001, 0.015121]","[0.6106710000000001, 0.5329, 0.119052, 0.015121]","[0.015121, 0.119052, 0.5329, 0.6106710000000001]",6.7164805641843675,6.7164805641843675,6.7164805641843675,6.7164805641843675,0.0,0.6106710000000001,0.015121,0.59555
93,"[0.5329, 0.6106710000000001, 0.015121, 0.388842]","[0.6106710000000001, 0.5329, 0.388842, 0.015121]","[0.015121, 0.388842, 0.5329, 0.6106710000000001]",6.7164805641843675,6.7164805641843675,6.7164805641843675,6.7164805641843675,0.0,0.6106710000000001,0.015121,0.59555
94,"[0.6106710000000001, 0.015121, 0.388842, 0.6275970000000001]","[0.6275970000000001, 0.6106710000000001, 0.388842, 0.015121]","[0.015121, 0.388842, 0.6106710000000001, 0.6275970000000001]",6.530868148302954,6.530868148302954,6.530868148302954,6.530868148302954,0.0,0.6275970000000001,0.015121,0.612476
95,"[0.029004000000000002, 0.503239, 0.02816, 1.0118580000000001]","[1.0118580000000001, 0.503239, 0.029004000000000002, 0.02816]","[0.02816, 0.029004000000000002, 0.503239, 1.0118580000000001]",3.049716478024759,4.066288637366346,4.066288637366346,4.066288637366346,0.0,1.0118580000000001,0.02816,0.9836980000000002
96,"[0.503239, 0.02816, 1.0118580000000001, 0.671649]","[1.0118580000000001, 0.671649, 0.503239, 0.02816]","[0.02816, 0.503239, 0.671649, 1.0118580000000001]",3.049716478024759,4.066288637366346,4.066288637366346,4.066288637366346,0.0,1.0118580000000001,0.02816,0.9836980000000002
97,"[0.02816, 1.0118580000000001, 0.671649, 0.165214]","[1.0118580000000001, 0.671649, 0.165214, 0.02816]","[0.02816, 0.165214, 0.671649, 1.0118580000000001]",3.049716478024759,4.066288637366346,4.066288637366346,4.066288637366346,0.0,1.0118580000000001,0.02816,0.9836980000000002
98,"[1.0118580000000001, 0.671649, 0.165214, 0.0005920000000000001]","[1.0118580000000001, 0.671649, 0.165214, 0.0005920000000000001]","[0.0005920000000000001, 0.165214, 0.671649, 1.0118580000000001]",2.9665785263224507,3.9554380350966007,3.9554380350966007,3.9554380350966007,0.0,1.0118580000000001,0.0005920000000000001,1.0112660000000002
99,"[0.671649, 0.165214, 0.0005920000000000001, 0.004077]","[0.671649, 0.165214, 0.004077, 0.0005920000000000001]","[0.0005920000000000001, 0.004077, 0.165214, 0.671649]",5.960745510440991,5.960745510440991,5.960745510440991,5.960745510440991,0.0,0.671649,0.0005920000000000001,0.671057
100,"[0.165214, 0.0005920000000000001, 0.004077, 0.003771]","[0.165214, 0.004077, 0.003771, 0.0005920000000000001]","[0.0005920000000000001, 0.003771, 0.004077, 0.165214]",24.298088955303665,24.298088955303665,24.298088955303665,24.298088955303665,0.0,0.165214,0.0005920000000000001,0.164622
101,"[0.0005920000000000001, 0.004077, 0.003771, 0.000279]","[0.004077, 0.003771, 0.0005920000000000001, 0.000279]","[0.000279, 0.0005920000000000001, 0.003771, 0.004077]",1053.18588730911,1053.18588730911,1053.18588730911,1053.18588730911,0.0,0.004077,0.000279,0.0037979999999999997
102,"[0.004077, 0.003771, 0.000279, 0.8609880000000001]","[0.8609880000000001, 0.004077, 0.003771, 0.000279]","[0.000279, 0.003771, 0.004077, 0.8609880000000001]",4.647331444193101,4.647331444193101,4.647331444193101,4.647331444193101,0.0,0.8609880000000001,0.000279,0.8607090000000001
103,"[0.003771, 0.000279, 0.8609880000000001, 0.015130000000000001]","[0.8609880000000001, 0.015130000000000001, 0.003771, 0.000279]","[0.000279, 0.003771, 0.015130000000000001, 0.8609880000000001]",4.647331444193101,4.647331444193101,4.647331444193101,4.647331444193101,0.0,0.8609880000000001,0.000279,0.8607090000000001
104,"[0.000279, 0.8609880000000001, 0.015130000000000001, 0.015868]","[0.8609880000000001, 0.015868, 0.015130000000000001, 0.000279]","[0.000279, 0.015130000000000001, 0.015868, 0.8609880000000001]",4.647331444193101,4.647331444193101,4.647331444193101,4.647331444193101,0.0,0.8609880000000001,0.000279,0.8607090000000001
105,"[0.8609880000000001, 0.015130000000000001, 0.015868, 0.019553]","[0.8609880000000001, 0.019553, 0.015868, 0.015130000000000001]","[0.015130000000000001, 0.015868, 0.019553, 0.8609880000000001]",4.728926131809358,4.728926131809358,4.728926131809358,4.728926131809358,0.0,0.8609880000000001,0.015130000000000001,0.8458580000000001
106,"[0.015130000000000001, 0.015868, 0.019553, 1.0156690000000002]","[1.0156690000000002, 0.019553, 0.015868, 0.015130000000000001]","[0.015130000000000001, 0.015868, 0.019553, 1.0156690000000002]",2.9983838710934805,3.997845161457974,3.997845161457974,3.997845161457974,0.0,1.0156690000000002,0.015130000000000001,1.000539
107,"[0.015868, 0.019553, 1.0156690000000002, 0.011976]","[1.0156690000000002, 0.019553, 0.015868, 0.011976]","[0.011976, 0.015868, 0.019553, 1.0156690000000002]",2.988961764204791,3.985282352273055,3.985282352273055,3.985282352273055,0.0,1.0156690000000002,0.011976,1.0036930000000002
108,"[0.019553, 1.0156690000000002, 0.011976, 0.015955]","[1.0156690000000002, 0.019553, 0.015955, 0.011976]","[0.011976, 0.015955, 0.019553, 1.0156690000000002]",2.988961764204791,3.985282352273055,3.985282352273055,3.985282352273055,0.0,1.0156690000000002,0.011976,1.0036930000000002
109,"[1.0156690000000002, 0.011976, 0.015955, 0.018294]","[1.0156690000000002, 0.018294, 0.015955, 0.011976]","[0.011976, 0.015955, 0.018294, 1.0156690000000002]",2.988961764204791,3.985282352273055,3.985282352273055,3.985282352273055,0.0,1.0156690000000002,0.011976,1.0036930000000002
110,"[0.011976, 0.015955, 0.018294, -0.007884]","[0.018294, 0.015955, 0.011976, -0.007884]","[-0.007884, 0.011976, 0.015955, 0.018294]",152.80006112002445,152.80006112002445,152.80006112002445,152.80006112002445,0.0,0.018294,-0.007884,0.026178
111,"[0.015955, 0.018294, -0.007884, 1.0010160000000001]","[1.0010160000000001, 0.018294, 0.015955, -0.007884]","[-0.007884, 0.015955, 0.018294, 1.0010160000000001]",2.973535533749628,3.964714044999504,3.964714044999504,3.964714044999504,0.0,1.0010160000000001,-0.007884,1.0089000000000001
